release_date,date,value
2023-08-04,2023-07-01,28.96
2023-09-01,2023-08-01,29.0
2023-10-06,2023-09-01,29.06
2023-11-03,2023-10-01,29.19
2023-12-08,2023-11-01,29.3
2024-01-05,2023-12-01,29.42
2024-02-02,2024-01-01,29.66
2024-03-08,2024-02-01,29.71
2024-04-05,2024-03-01,29.79
2024-05-03,2024-04-01,29.83
2024-06-07,2024-05-01,29.99
2024-07-05,2024-06-01,30.05
2024-08-02,2024-07-01,30.14
2024-09-06,2024-08-01,30.27
2024-10-04,2024-09-01,30.33
2024-11-01,2024-10-01,30.48
2024-12-06,2024-11-01,30.57
2025-01-10,2024-12-01,30.62
2025-02-07,2025-01-01,30.84
2025-03-07,2025-02-01,30.89
2025-04-04,2025-03-01,30.96
2025-05-02,2025-04-01,31.06
2025-06-06,2025-05-01,31.18
2025-07-03,2025-06-01,31.24
2025-08-01,2025-07-01,31.34
2025-09-05,2025-08-01,31.46
2025-11-20,2025-09-01,31.53
2025-12-16,2025-10-01,31.65
2025-12-16,2025-11-01,31.76
