date,PAYEMS_realtime_start,PAYEMS_value,UNRATE_realtime_start,UNRATE_value,ICSA_realtime_start,ICSA_value,CPILFESL_realtime_start,CPILFESL_value,PPIFID_realtime_start,PPIFID_value,A191RL1Q225SBEA_realtime_start,A191RL1Q225SBEA_value,RSAFS_realtime_start,RSAFS_value,DGORDER_realtime_start,DGORDER_value,HSN1F_realtime_start,HSN1F_value,UMCSENT_realtime_start,UMCSENT_value,CES0500000003_realtime_start,CES0500000003_value,CPIAUCSL_realtime_start,CPIAUCSL_value,BOPGSTB_realtime_start,BOPGSTB_value,INDPRO_realtime_start,INDPRO_value,JTSJOL_realtime_start,JTSJOL_value
2023-07-15,,,,,2023-07-20,228000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,,,,,2023-07-27,221000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,,,,,2023-08-03,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,2023-09-01,156419.0,2023-09-01,3.8,,,2023-09-13,309.661,2023-09-14,142.244,,,2023-09-14,697557.0,2023-09-27,284749.0,2023-09-26,675.0,2023-08-25,69.5,2023-09-01,33.82,2023-09-13,306.269,2023-10-05,-58303.0,2023-09-15,103.4886,2023-10-03,9610.0
2023-08-05,,,,,2023-08-10,248000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,,,,,2023-08-17,239000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,,,,,2023-08-24,230000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,,,,,2023-08-31,228000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,2023-10-06,156874.0,2023-10-06,3.8,,,2023-10-12,310.661,2023-10-11,143.103,,,2023-10-17,704881.0,2023-10-26,297243.0,2023-10-25,759.0,2023-09-29,67.9,2023-10-06,33.88,2023-10-12,307.481,2023-11-07,-61542.0,2023-10-17,103.6115,2023-11-01,9553.0
2023-09-02,,,,,2023-09-07,216000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,,,,,2023-09-14,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,,,,,2023-09-21,201000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,,,,,2023-09-28,204000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,,,,,2023-10-05,207000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,2023-11-03,156923.0,2023-11-03,3.9,,,2023-11-14,311.365,2023-11-15,142.619,2024-01-25,3.3,2023-11-15,704954.0,2023-11-22,279441.0,2023-11-27,679.0,2023-10-27,63.8,2023-11-03,34.0,2023-11-14,307.619,2023-12-06,-64255.0,2023-11-16,102.7081,2023-12-05,8733.0
2023-10-07,,,,,2023-10-12,209000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14,,,,,2023-10-19,198000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,,,,,2023-10-26,210000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-28,,,,,2023-11-02,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01,2023-12-08,157087.0,2023-12-08,3.7,,,2023-12-12,312.251,2023-12-13,142.001,,,2023-12-14,705692.0,2023-12-22,295357.0,2023-12-22,590.0,2023-11-22,61.3,2023-12-08,34.1,2023-12-12,307.917,2024-01-09,-63207.0,2023-12-15,102.6651,2024-01-03,8790.0
2023-11-04,,,,,2023-11-09,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,,,,,2023-11-16,231000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,,,,,2023-11-22,209000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25,,,,,2023-11-30,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,2024-01-05,157232.0,2024-01-05,3.7,,,2024-01-11,313.216,2024-01-12,141.154,,,2024-01-17,709890.0,2024-01-25,295559.0,2024-01-25,664.0,2023-12-22,69.7,2024-01-05,34.27,2024-01-11,308.85,2024-02-07,-62201.0,2024-01-17,102.484,2024-01-30,9026.0
2023-12-02,,,,,2023-12-07,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09,,,,,2023-12-14,202000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,,,,,2023-12-21,205000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-23,,,,,2023-12-28,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-30,,,,,2024-01-04,202000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,2024-02-02,157700.0,2024-02-02,3.7,,,2024-02-13,314.438,2024-02-16,141.984,2024-04-25,1.6,2024-02-15,700291.0,2024-02-27,276652.0,2024-02-26,661.0,2024-02-02,79.0,2024-02-02,34.55,2024-02-13,309.685,2024-03-07,-67434.0,2024-02-15,102.5739,2024-03-06,8863.0
2024-01-06,,,,,2024-01-11,202000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,,,,,2024-01-18,187000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,,,,,2024-01-25,214000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-27,,,,,2024-02-01,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,2024-03-08,157808.0,2024-03-08,3.9,,,2024-03-12,315.565,2024-03-14,143.185,,,2024-03-14,700727.0,2024-03-26,277931.0,2024-03-25,662.0,2024-03-01,76.9,2024-03-08,34.57,2024-03-12,311.054,2024-04-04,-68901.0,2024-03-15,102.3313,2024-04-02,8756.0
2024-02-03,,,,,2024-02-08,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10,,,,,2024-02-15,212000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,,,,,2024-02-22,201000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-24,,,,,2024-02-29,215000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,2024-04-05,158133.0,2024-04-05,3.8,,,2024-04-10,316.698,2024-04-11,143.936,,,2024-04-15,709590.0,2024-04-24,283412.0,2024-04-23,693.0,2024-03-28,79.4,2024-04-05,34.69,2024-04-10,312.23,2024-05-02,-69372.0,2024-04-16,102.6577,2024-05-01,8488.0
2024-03-02,,,,,2024-03-07,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09,,,,,2024-03-14,209000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,,,,,2024-03-21,210000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,,,,,2024-03-28,210000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,,,,,2024-04-04,221000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,2024-05-03,158286.0,2024-05-03,3.9,,,2024-05-15,317.622,2024-05-14,144.373,2024-07-25,2.8,2024-05-15,705180.0,2024-05-24,284074.0,2024-05-23,634.0,2024-04-26,77.2,2024-05-03,34.75,2024-05-15,313.207,2024-06-06,-74558.0,2024-05-16,102.7623,2024-06-04,8059.0
2024-04-06,,,,,2024-04-11,211000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,,,,,2024-04-18,212000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,,,,,2024-04-25,207000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,,,,,2024-05-02,208000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,2024-06-07,158543.0,2024-06-07,4.0,,,2024-06-12,318.14,2024-06-13,144.072,,,2024-06-18,703088.0,2024-06-27,283080.0,2024-06-26,619.0,2024-05-24,69.1,2024-06-07,34.91,2024-06-12,313.225,2024-07-03,-75071.0,2024-06-18,103.3284,2024-07-02,8140.0
2024-05-04,,,,,2024-05-09,231000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,,,,,2024-05-16,222000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,,,,,2024-05-23,215000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,,,,,2024-05-30,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,2024-07-05,158638.0,2024-07-05,4.1,2024-06-06,229000.0,2024-07-11,318.346,2024-07-12,144.888,,,2024-07-16,704324.0,2024-07-25,264541.0,2024-07-24,617.0,2024-06-28,68.2,2024-07-05,35.0,2024-07-11,313.049,2024-08-06,-73109.0,2024-07-17,103.9941,2024-07-30,8184.0
2024-06-08,,,,,2024-06-13,242000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,,,,,2024-06-20,238000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,,,,,2024-06-27,233000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,,,,,2024-07-03,238000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,2024-08-02,158723.0,2024-08-02,4.3,,,2024-08-14,318.872,2024-08-13,145.062,2024-10-30,2.8,2024-08-15,709668.0,2024-08-26,289645.0,2024-08-23,739.0,2024-07-26,66.4,2024-08-02,35.07,2024-08-14,313.534,2024-09-04,-78791.0,2024-08-15,102.8887,2024-09-04,7673.0
2024-07-06,,,,,2024-07-11,222000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,,,,,2024-07-18,243000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,,,,,2024-07-25,235000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,,,,,2024-08-01,249000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,2024-09-06,158779.0,2024-09-06,4.2,,,2024-09-11,319.768,2024-09-12,145.114,,,2024-09-17,710773.0,2024-09-26,289720.0,2024-09-25,716.0,2024-08-30,67.9,2024-09-06,35.21,2024-09-11,314.121,2024-10-08,-70431.0,2024-09-17,103.1389,2024-10-01,8040.0
2024-08-03,,,,,2024-08-08,233000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,,,,,2024-08-15,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,,,,,2024-08-22,232000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,,,,,2024-08-29,231000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,,,,,2024-09-05,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,2024-10-04,159105.0,2024-10-04,4.1,,,2024-10-10,320.767,2024-10-11,145.126,,,2024-10-17,714358.0,2024-10-25,284769.0,2024-10-24,738.0,2024-09-27,70.1,2024-10-04,35.36,2024-10-10,314.686,2024-11-05,-84359.0,2024-10-17,102.6418,2024-10-29,7443.0
2024-09-07,,,,,2024-09-12,230000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,,,,,2024-09-19,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,,,,,2024-09-26,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,,,,,2024-10-03,225000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,2024-11-01,159005.0,2024-11-01,4.1,,,2024-11-13,321.666,2024-11-14,145.672,2025-01-30,2.3,2024-11-15,718867.0,2024-11-27,286561.0,2024-11-26,610.0,2024-10-25,70.5,2024-11-01,35.46,2024-11-13,315.454,2024-12-05,-73836.0,2024-11-15,102.2805,2024-12-03,7744.0
2024-10-05,,,,,2024-10-10,258000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-12,,,,,2024-10-17,241000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19,,,,,2024-10-24,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26,,,,,2024-10-31,216000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,2024-12-06,159288.0,2024-12-06,4.2,,,2024-12-11,322.657,2024-12-12,146.093,,,2024-12-17,724609.0,2024-12-23,285103.0,2024-12-23,664.0,2024-11-22,71.8,2024-12-06,35.61,2024-12-11,316.441,2025-01-07,-78193.0,2024-12-17,101.9621,2025-01-07,8098.0
2024-11-02,,,,,2024-11-07,221000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,,,,,2024-11-14,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-16,,,,,2024-11-21,213000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-23,,,,,2024-11-27,213000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,,,,,2024-12-05,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01,2025-01-10,159536.0,2025-01-10,4.1,,,2025-01-15,323.383,2025-01-14,145.94,,,2025-01-16,729191.0,2025-01-28,276059.0,2025-01-27,698.0,2024-12-20,74.0,2025-01-10,35.69,2025-01-15,317.685,2025-02-05,-98431.0,2025-01-17,103.1942,2025-02-04,7600.0
2024-12-07,,,,,2024-12-12,242000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,,,,,2024-12-19,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,,,,,2024-12-26,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,,,,,2025-01-02,211000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,2025-02-07,159069.0,2025-02-07,4.0,,,2025-02-12,324.739,2025-02-13,147.183,2025-04-30,-0.3,2025-02-14,723853.0,2025-02-27,286002.0,2025-02-26,657.0,2025-01-24,71.7,2025-02-07,35.87,2025-02-12,319.086,2025-03-06,-131382.0,2025-02-14,103.511,2025-03-11,7740.0
2025-01-04,,,,,2025-01-08,201000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11,,,,,2025-01-16,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,,,,,2025-01-23,223000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,,,,,2025-01-30,207000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,2025-03-07,159218.0,2025-03-07,4.1,2025-02-06,219000.0,2025-03-12,325.475,2025-03-13,147.802,,,2025-03-17,722708.0,2025-03-26,289291.0,2025-03-25,676.0,2025-02-21,64.7,2025-03-07,35.93,2025-03-12,319.775,2025-04-03,-122662.0,2025-03-18,104.2062,2025-04-01,7568.0
2025-02-08,,,,,2025-02-13,213000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-15,,,,,2025-02-20,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-22,,,,,2025-02-27,242000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,2025-04-04,159398.0,2025-04-04,4.2,2025-03-06,221000.0,2025-04-10,325.659,2025-04-11,147.724,,,2025-04-16,734870.0,2025-04-24,315729.0,2025-04-23,724.0,2025-03-28,57.0,2025-04-04,36.0,2025-04-10,319.615,2025-05-06,-140498.0,2025-04-16,103.8892,2025-04-29,7192.0
2025-03-08,,,,,2025-03-13,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-15,,,,,2025-03-20,223000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,,,,,2025-03-27,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,,,,,2025-04-03,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,2025-05-02,159517.0,2025-05-02,4.2,,,2025-05-13,326.43,2025-05-15,147.999,2025-07-30,3.0,2025-05-15,724131.0,2025-05-27,296288.0,2025-05-23,743.0,2025-04-25,52.2,2025-05-02,36.06,2025-05-13,320.321,2025-06-05,-61617.0,2025-05-15,103.8799,2025-06-03,7391.0
2025-04-05,,,,,2025-04-10,223000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,,,,,2025-04-17,215000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,,,,,2025-04-24,222000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,,,,,2025-05-01,241000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,2025-06-06,159561.0,2025-06-06,4.2,,,2025-06-11,326.854,2025-06-12,148.294,,,2025-06-17,715417.0,2025-06-26,343585.0,2025-06-25,623.0,2025-05-30,52.2,2025-06-06,36.24,2025-06-11,320.58,2025-07-03,-71517.0,2025-06-17,103.5948,2025-07-01,7769.0
2025-05-03,,,,,2025-05-08,228000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,,,,,2025-05-15,229000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,,,,,2025-05-22,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,,,,,2025-05-29,240000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,,,,,2025-06-05,247000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,2025-07-03,159724.0,2025-07-03,4.1,,,2025-07-15,327.6,2025-07-16,148.727,,,2025-07-17,720106.0,2025-07-25,311848.0,2025-07-24,627.0,2025-06-27,60.7,2025-07-03,36.3,2025-07-15,321.5,2025-08-05,-60177.0,2025-07-16,104.0071,2025-07-29,7437.0
2025-06-07,,,,,2025-06-12,248000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,,,,,2025-06-18,245000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-21,,,,,2025-06-26,236000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,,,,,2025-07-03,233000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025-08-01,159539.0,2025-08-01,4.2,,,2025-08-12,328.656,2025-08-14,150.039,2025-12-23,4.3,2025-08-15,726283.0,2025-08-26,302806.0,2025-08-25,652.0,2025-08-01,61.7,2025-08-01,36.44,2025-08-12,322.132,2025-09-04,-78311.0,2025-08-15,103.9867,2025-09-03,7181.0
2025-07-05,,,,,2025-07-10,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,,,,,2025-07-17,221000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-19,,,,,2025-07-24,217000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,,,,,2025-07-31,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,2025-09-05,159540.0,2025-09-05,4.3,,,2025-09-11,329.793,2025-09-10,149.37,,,2025-09-16,732010.0,2025-09-25,312059.0,2025-09-24,800.0,2025-08-29,58.2,2025-09-05,36.53,2025-09-11,323.364,2025-11-19,-59550.0,2025-09-16,103.9203,2025-09-30,7227.0
2025-08-02,,,,,2025-08-07,226000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09,,,,,2025-08-14,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16,,,,,2025-08-21,235000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-23,,,,,2025-08-28,229000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-30,,,,,2025-09-04,237000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,2025-11-20,159626.0,2025-11-20,4.4,,,2025-10-24,330.542,2025-11-25,149.638,,,2025-11-25,733258.0,2025-11-26,313653.0,2026-01-13,738.0,2025-09-26,55.1,2025-11-20,36.67,2025-10-24,324.368,2025-12-11,-52828.0,2025-12-03,101.4279,2025-12-09,7658.0
2025-09-06,,,,,2025-09-11,263000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,,,,,2025-09-18,231000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,,,,,2025-09-25,218000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-27,,,,,2025-11-20,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,2025-12-16,159488.0,2025-12-16,,,,2025-12-18,,2026-01-14,150.389,2026-02-20,1.4,2025-12-16,732633.0,2025-12-23,307380.0,2026-01-13,737.0,2025-10-24,53.6,2025-12-16,36.81,2025-12-18,,2026-01-08,-29350.0,2025-12-23,101.616,2025-12-09,7670.0
2025-10-04,,,,,2025-11-20,235000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11,,,,,2025-11-20,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,,,,,2025-11-20,232000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-25,,,,,2025-11-20,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-01,2025-12-16,159552.0,2025-12-16,4.6,2025-11-20,229000.0,2025-12-18,331.068,2026-01-14,150.303,,,2026-01-14,735904.0,2026-01-26,323791.0,2026-02-20,758.0,2025-11-21,51.0,2025-12-16,36.86,2025-12-18,325.031,2026-01-29,-56825.0,2025-12-23,101.7935,2026-01-07,7146.0
2025-11-08,,,,,2025-11-20,228000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-15,,,,,2025-11-20,220000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22,,,,,2025-11-26,216000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-29,,,,,2025-12-04,191000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,2026-01-09,159526.0,2026-01-09,4.4,,,2026-01-13,331.86,2026-01-30,150.552,,,2026-02-10,734967.0,2026-02-18,319627.0,2026-02-20,745.0,2025-12-19,52.9,2026-01-09,37.02,2026-01-13,326.03,2026-02-19,-70311.0,2026-01-16,102.325,2026-02-05,6542.0
2025-12-06,,,,,2025-12-11,236000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-13,,,,,2025-12-18,224000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-20,,,,,2025-12-24,214000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-27,,,,,2025-12-31,199000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01,2026-02-11,158627.0,2026-02-11,4.3,,,2026-02-13,332.793,2026-02-27,151.853,,,2026-03-06,733537.0,2026-03-13,321193.0,2026-03-19,587.0,2026-01-23,56.4,2026-02-11,37.17,2026-02-13,326.588,2026-03-12,-54455.0,2026-02-18,102.3412,2026-03-13,6946.0
2026-01-03,,,,,2026-01-08,208000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,,,,,2026-01-15,198000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17,,,,,2026-01-22,200000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-24,,,,,2026-01-29,209000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-31,,,,,2026-02-05,231000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,2026-03-06,158466.0,2026-03-06,4.4,,,2026-03-11,333.512,2026-03-18,153.186,,,2026-04-01,738366.0,2026-04-07,315501.0,,,2026-02-20,56.6,2026-03-06,37.32,2026-03-11,327.46,2026-04-02,-57347.0,2026-03-16,102.551,2026-03-31,6882.0
2026-02-07,,,,,2026-02-12,227000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-14,,,,,2026-02-19,206000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-21,,,,,2026-02-26,212000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28,,,,,2026-03-05,213000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01,2026-04-03,158637.0,2026-04-03,4.3,,,2026-04-10,334.165,,,,,,,,,,,,,2026-04-03,37.38,2026-04-10,330.293,,,,,,
2026-03-07,,,,,2026-03-12,213000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14,,,,,2026-03-19,205000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-21,,,,,2026-03-26,210000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-28,,,,,2026-04-02,202000.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,,,,,2026-04-09,219000.0,,,,,,,,,,,,,,,,,,,,,,,,
