date,ret_XLE,ret_XLF,ret_XLI,ret_XLK,ret_XLV,ret_GSPC,ret_RUT,ret_XLE_lag1,ret_XLF_lag1,ret_XLI_lag1,ret_XLK_lag1,ret_XLV_lag1,ret_GSPC_lag1,ret_RUT_lag1,vix_lag1,surp_nfp_lag0,surp_nfp_bin_d1,surp_nfp_bin_d2_5,surp_nfp_bin_d6_10,surp_nfp_bin_d11_15,surp_unemp_lag0,surp_unemp_bin_d1,surp_unemp_bin_d2_5,surp_unemp_bin_d6_10,surp_unemp_bin_d11_15,surp_ahe_lag0,surp_ahe_bin_d1,surp_ahe_bin_d2_5,surp_ahe_bin_d6_10,surp_ahe_bin_d11_15,surp_jobless_lag0,surp_jobless_bin_d1,surp_jobless_bin_d2_5,surp_jobless_bin_d6_10,surp_jobless_bin_d11_15,surp_cpi_lag0,surp_cpi_bin_d1,surp_cpi_bin_d2_5,surp_cpi_bin_d6_10,surp_cpi_bin_d11_15,surp_core_cpi_lag0,surp_core_cpi_bin_d1,surp_core_cpi_bin_d2_5,surp_core_cpi_bin_d6_10,surp_core_cpi_bin_d11_15,surp_core_pce_lag0,surp_core_pce_bin_d1,surp_core_pce_bin_d2_5,surp_core_pce_bin_d6_10,surp_core_pce_bin_d11_15,surp_gdp_lag0,surp_gdp_bin_d1,surp_gdp_bin_d2_5,surp_gdp_bin_d6_10,surp_gdp_bin_d11_15,surp_ism_mfg_lag0,surp_ism_mfg_bin_d1,surp_ism_mfg_bin_d2_5,surp_ism_mfg_bin_d6_10,surp_ism_mfg_bin_d11_15,surp_retail_sales_lag0,surp_retail_sales_bin_d1,surp_retail_sales_bin_d2_5,surp_retail_sales_bin_d6_10,surp_retail_sales_bin_d11_15,surp_ind_prod_lag0,surp_ind_prod_bin_d1,surp_ind_prod_bin_d2_5,surp_ind_prod_bin_d6_10,surp_ind_prod_bin_d11_15,surp_fed_rate_lag0,surp_fed_rate_bin_d1,surp_fed_rate_bin_d2_5,surp_fed_rate_bin_d6_10,surp_fed_rate_bin_d11_15,surp_trade_bal_lag0,surp_trade_bal_bin_d1,surp_trade_bal_bin_d2_5,surp_trade_bal_bin_d6_10,surp_trade_bal_bin_d11_15,surp_ppi_lag0,surp_ppi_bin_d1,surp_ppi_bin_d2_5,surp_ppi_bin_d6_10,surp_ppi_bin_d11_15,surp_durable_goods_lag0,surp_durable_goods_bin_d1,surp_durable_goods_bin_d2_5,surp_durable_goods_bin_d6_10,surp_durable_goods_bin_d11_15,surp_housing_starts_lag0,surp_housing_starts_bin_d1,surp_housing_starts_bin_d2_5,surp_housing_starts_bin_d6_10,surp_housing_starts_bin_d11_15,surp_conf_board_lag0,surp_conf_board_bin_d1,surp_conf_board_bin_d2_5,surp_conf_board_bin_d6_10,surp_conf_board_bin_d11_15,surp_philly_fed_lag0,surp_philly_fed_bin_d1,surp_philly_fed_bin_d2_5,surp_philly_fed_bin_d6_10,surp_philly_fed_bin_d11_15,surp_pers_income_lag0,surp_pers_income_bin_d1,surp_pers_income_bin_d2_5,surp_pers_income_bin_d6_10,surp_pers_income_bin_d11_15,surp_jolts_lag0,surp_jolts_bin_d1,surp_jolts_bin_d2_5,surp_jolts_bin_d6_10,surp_jolts_bin_d11_15
2024-09-24,-0.0024687023090078,-0.0083625844419804,0.0071837113216652,0.0068439982494432,-0.0020076702418295,0.002511178844347,0.0016709428038566,0.012347816380452,-0.0012090421084068,0.0067119572218565,-0.0001845084235191,-0.0019585697863236,0.0028092730585327,-0.0034157268303972,15.89,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4169999999999998
2024-09-25,-0.0195725040377897,-0.005992023852584,-0.0046806389369561,0.0028621133971873,-0.0097347325613245,-0.0018612489301417,-0.011933524511818,-0.0024687023090078,-0.0083625844419804,0.0071837113216652,0.0068439982494432,-0.0020076702418295,0.002511178844347,0.0016709428038566,15.39,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4169999999999998
2024-09-26,-0.0196191682151323,0.0051350797501394,0.0050011134344247,0.0132441842682236,0.0033424338221306,0.0040386757171231,0.0056520814087261,-0.0195725040377897,-0.005992023852584,-0.0046806389369561,0.0028621133971873,-0.0097347325613245,-0.0018612489301417,-0.011933524511818,15.41,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0203629205209789,0.002887675804488,0.0014112222071089,-0.009330144366471,-0.0005225307645209,-0.0012532169669905,0.006710726512402,-0.0196191682151323,0.0051350797501394,0.0050011134344247,0.0132441842682236,0.0033424338221306,0.0040386757171231,0.0056520814087261,15.37,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.006996221405797,0.0037649610594989,0.0045241444516188,0.0029319851189202,0.0065351002863138,0.0042365525811767,0.0023688675537902,0.0203629205209789,0.002887675804488,0.0014112222071089,-0.009330144366471,-0.0005225307645209,-0.0012532169669905,0.006710726512402,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0227789135385756,-0.0052954689093365,0.0005168710830774,-0.0243621215502491,-0.0052591103260725,-0.0093241070946643,-0.014771473086637,0.006996221405797,0.0037649610594989,0.0045241444516188,0.0029319851189202,0.0065351002863138,0.0042365525811767,0.0023688675537902,16.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0,0.0,0.0
2024-10-02,0.0102450079512621,0.0011090204784065,-0.0018449981299919,0.0074003677945577,-0.0020234675816589,0.0001383909021239,-0.0009194319168666,0.0227789135385756,-0.0052954689093365,0.0005168710830774,-0.0243621215502491,-0.0052591103260725,-0.0093241070946643,-0.014771473086637,19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0,0.0
2024-10-03,0.0176367435004443,-0.0053179348162878,-0.0051012257055892,0.0041461410586205,-0.0090253197381255,-0.001681413492255,-0.0067699497295056,0.0102450079512621,0.0011090204784065,-0.0018449981299919,0.0074003677945577,-0.0020234675816589,0.0001383909021239,-0.0009194319168666,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0
2024-10-04,0.0093154262704648,0.0169303478871913,0.0069852675721964,0.0111305709798827,0.0007919178060757,0.0089702493952743,0.0149761016200191,0.0176367435004443,-0.0053179348162878,-0.0051012257055892,0.0041461410586205,-0.0090253197381255,-0.001681413492255,-0.0067699497295056,20.49,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0
2024-10-07,0.0035414924659988,-0.0122673661614627,-0.0024353699977284,-0.0068799684897361,-0.0044183937910438,-0.0095860221658826,-0.0089072489617568,0.0093154262704648,0.0169303478871913,0.0069852675721964,0.0111305709798827,0.0007919178060757,0.0089702493952743,0.0149761016200191,19.21,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0
2024-10-08,-0.0260934063397429,0.005766300176339,0.0022194718257377,0.0186823177709671,0.0054314804565576,0.0096893474955819,0.0008617487209303,0.0035414924659988,-0.0122673661614627,-0.0024353699977284,-0.0068799684897361,-0.0044183937910438,-0.0095860221658826,-0.0089072489617568,22.64,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0
2024-10-09,0.0060392128926867,0.0092613029942751,0.0089310928508454,0.0111881703136806,0.0102115755508722,0.0071134119874882,0.0025558809063384,-0.0260934063397429,0.005766300176339,0.0022194718257377,0.0186823177709671,0.0054314804565576,0.0096893474955819,0.0008617487209303,21.42,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0
2024-10-10,0.0067671921042571,-0.0030587161997305,-0.0051211028744915,-0.0002603093096511,-0.0037171919210886,-0.0020701228399899,-0.0055304102670437,0.0060392128926867,0.0092613029942751,0.0089310928508454,0.0111881703136806,0.0102115755508722,0.0071134119874882,0.0025558809063384,20.86,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,27.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0
2024-10-11,0.0061793832028653,0.0192854837774667,0.0178689361371331,0.0017359362498636,0.0073312326376357,0.0060518475879536,0.0210151579112711,0.0067671921042571,-0.0030587161997305,-0.0051211028744915,-0.0002603093096511,-0.0037171919210886,-0.0020701228399899,-0.0055304102670437,20.93,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0
2024-10-14,-0.0004309702355559,0.0062352355784913,0.0059963687096249,0.0130411360513054,0.0055234266732573,0.0077076668832223,0.0063685630786145,0.0061793832028653,0.0192854837774667,0.0178689361371331,0.0017359362498636,0.0073312326376357,0.0060518475879536,0.0210151579112711,20.46,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0
2024-10-15,-0.0322301788839117,0.0021367723541081,-0.0076840615591274,-0.0219827243734612,-0.0122138912702408,-0.0076094663324381,0.000524839831022,-0.0004309702355559,0.0062352355784913,0.0059963687096249,0.0130411360513054,0.0055234266732573,0.0077076668832223,0.0063685630786145,19.7,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0
2024-10-16,0.0047894420984035,0.0123666888598261,0.0077435635783507,0.0031047183029353,0.0028130559183514,0.0046791459565738,0.0163834716383026,-0.0322301788839117,0.0021367723541081,-0.0076840615591274,-0.0219827243734612,-0.0122138912702408,-0.0076094663324381,0.000524839831022,20.64,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994
2024-10-17,0.0047667008148319,0.0027380618327974,-0.0028725776790554,0.0030515979305691,-0.0058065192327848,-0.0001711604789117,-0.0025494752911012,0.0047894420984035,0.0123666888598261,0.0077435635783507,0.0031047183029353,0.0028130559183514,0.0046791459565738,0.0163834716383026,19.58,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994
2024-10-18,-0.0033098792549732,0.0002100010940615,0.0030248398288192,0.0035638592853071,0.0048560065702043,0.0039715527389487,-0.0020869454641128,0.0047667008148319,0.0027380618327974,-0.0028725776790554,0.0030515979305691,-0.0058065192327848,-0.0001711604789117,-0.0025494752911012,19.11,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994
2024-10-21,-0.0029886518355259,-0.00797983433952,-0.0035183746022446,0.0046771718435401,-0.0117545896089599,-0.0018227694906369,-0.0159836058979723,-0.0033098792549732,0.0002100010940615,0.0030248398288192,0.0035638592853071,0.0048560065702043,0.0039715527389487,-0.0020869454641128,18.03,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994
2024-10-22,0.0023313572582561,-0.001905059792434,-0.0121054626146495,-0.0010345475644281,-0.0014537924864541,-0.0004748538883844,-0.0036522280934987,-0.0029886518355259,-0.00797983433952,-0.0035183746022446,0.0046771718435401,-0.0117545896089599,-0.0018227694906369,-0.0159836058979723,18.37,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,-0.1000000000000005,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000113,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994
