Method,p,Adj.R2,Cp,BIC,target
Ridge,28,0.013170153032315057,66.44653912721765,-6773.111633885821,ret_XLI_cum10
Lasso,0,0.0,54.246103173593156,-6925.8510470357805,ret_XLI_cum10
PCR,1,-0.0006739139221434431,55.95260419756141,-6919.154582845674,ret_XLI_cum10
PLS,1,0.05575042383672568,-7.366581148340174,-6981.313766216993,ret_XLI_cum10
Fwd (Cp),5,0.046016025556848916,-2.8105480063488812,-7174.820206631049,ret_XLK_cum10
Fwd (CV),0,0.0,43.3332428491849,-7154.232441594485,ret_XLK_cum10
Bwd (Cp),7,0.047920189205703734,-2.8982104058341065,-7165.020534350618,ret_XLK_cum10
Bwd (CV),1,0.032866371723071386,7.769487920979827,-7184.048821625274,ret_XLK_cum10
Ridge,28,-0.005283180607407623,75.94833278316378,-6981.6506948367805,ret_XLK_cum10
Lasso,0,0.0,43.3332428491849,-7154.232441594485,ret_XLK_cum10
PCR,7,0.0006036697242769451,49.38920737088006,-7113.074291701096,ret_XLK_cum10
PLS,1,0.05099502495499264,-12.376769825720885,-7204.314961996131,ret_XLK_cum10
Fwd (Cp),4,0.041451141005804604,-5.972303165470521,-7549.807073626595,ret_XLV_cum10
Fwd (CV),0,0.0,35.78095615953748,-7528.360715123234,ret_XLV_cum10
Bwd (Cp),4,0.041451141005804604,-5.972303165470521,-7549.807073626595,ret_XLV_cum10
Bwd (CV),0,0.0,35.78095615953748,-7528.360715123234,ret_XLV_cum10
Ridge,28,-0.0268713437931829,91.7808944492574,-7333.023028974059,ret_XLV_cum10
Lasso,0,0.0,35.78095615953748,-7528.360715123234,ret_XLV_cum10
PCR,1,0.0004185653916257692,36.28645969055424,-7522.834147028892,ret_XLV_cum10
PLS,1,0.036162891202213054,-3.1662845403739084,-7561.833883653505,ret_XLV_cum10
Fwd (Cp),7,0.039146539984693085,-3.2567703567756325,-9562.718870173281,ret_ZN_cum10
Fwd (CV),0,0.0,32.800790994773024,-9561.755107777632,ret_ZN_cum10
Bwd (Cp),7,0.039146539984693085,-3.2567703567756325,-9562.718870173281,ret_ZN_cum10
Bwd (CV),1,0.01218664783599277,20.35636124354869,-9568.912243685885,ret_ZN_cum10
Ridge,28,-2.080552277683445e-05,59.9909444362122,-9394.794470529767,ret_ZN_cum10
Lasso,7,0.031107848562423657,5.542322980962126,-9553.795944517093,ret_ZN_cum10
PCR,2,0.018369669201901306,14.539465451940714,-9569.663015309623,ret_ZN_cum10
